url,date,org,title,summary
https://www.factcheck.org/2019/08/trumps-dubious-michigan-man-of-the-year-boast/,2019-08-22,factcheckorg,Trump’s Dubious Michigan ‘Man of the Year’ Boast,President Donald Trump has claimed no fewer than seven times over the past three years — including at a recent rally in New Hampshire — that he won Michigan’s “man of the year” award. But there’s no evidence that he did.
https://www.factcheck.org/2019/08/orourke-on-jobs-no-one-else-will-do/,2019-08-21,factcheckorg,O’Rourke on Jobs ‘No One Else Will Do’,"Democratic presidential candidate Beto O’Rourke said workers living in the U.S. illegally who were swept up in immigration raids at chicken processing plants in Mississippi are “doing a job that no one else will do.” The jobs are hard and don’t pay well, but they are in demand at one of the plants."
https://www.factcheck.org/2019/08/kudlows-unsupported-usmca-jobs-claim/,2019-08-21,factcheckorg,Kudlow’s Unsupported USMCA Jobs Claim,"White House economic adviser Larry Kudlow claimed without evidence that the United States-Mexico-Canada Agreement would add “180,000 new jobs per year” in the U.S."
https://www.factcheck.org/2019/08/u-s-japan-trade-deficit-not-changing-rapidly/,2019-08-16,factcheckorg,U.S.-Japan Trade Deficit Not ‘Changing Rapidly’,"In Pennsylvania, President Donald Trump falsely claimed that the trade deficit with Japan is “changing rapidly.” In fact, the U.S. deficit in goods and services with Japan is up slightly under Trump."
https://www.factcheck.org/2019/08/biden-misleads-on-top-1-tax-rate/,2019-08-14,factcheckorg,Biden Misleads on Top 1% Tax Rate,"The top 1% of taxpayers, on average, pay a higher effective tax rate than middle-income people, contrary to a claim Joe Biden made on the campaign trail."
https://www.factcheck.org/2019/08/harris-wrong-on-autoworker-jobs/,2019-08-14,factcheckorg,Harris Wrong on Autoworker Jobs,"Democratic presidential candidate Kamala Harris wrongly claimed that “as many as 300,000 autoworkers may be out of a job before the end of the year.” That’s a high-end estimate for total job losses — not solely among autoworkers — due to the potential impact of the Trump administration’s trade policies, including actions not yet taken."
https://www.factcheck.org/2019/08/misinformation-flows-following-epsteins-death/,2019-08-14,factcheckorg,Misinformation Flows Following Epstein’s Death,Unfounded claims and baseless conspiracy theories have run rampant in the aftermath of the Aug. 10 death of accused sex trafficker Jeffrey Epstein. Here we recap some of the stories that we have written so far on the Epstein case.
https://www.factcheck.org/2019/08/harris-warren-wrong-about-brown-shooting/,2019-08-12,factcheckorg,"Harris, Warren Wrong About Brown Shooting","On Aug. 9, 2014, Michael Brown, an unarmed 18-year-old black man, was shot and killed by a white police officer in Ferguson, Missouri, in what the Obama administration’s Department of Justice determined was an act of “self-defense.” But Sens. Kamala Harris and Elizabeth Warren referred to Brown’s death as a “murder.”"
https://www.factcheck.org/2019/08/biden-takes-trump-quote-out-of-context/,2019-08-08,factcheckorg,Biden Takes Trump Quote Out of Context,"In a speech that assailed President Donald Trump for a lack of “moral leadership,” Joe Biden falsely claimed that Trump “asserted that immigrants would, quote, ‘carve you up with a knife.’” Trump said that about MS-13 gang members, not immigrants."
https://www.factcheck.org/2019/08/trumps-mixed-record-on-gun-control/,2019-08-08,factcheckorg,Trump’s Mixed Record on Gun Control,"When asked what he was going to do about the “gun problem,” President Donald Trump responded that “we have done much more than most administrations.” Trump has taken some action to strengthen federal gun control, but his administration also has eased gun restrictions."
https://www.factcheck.org/2019/08/president-trumps-rhetoric/,2019-08-08,factcheckorg,President Trump’s Rhetoric,"Prior to departing for El Paso, Texas, and Dayton, Ohio, on Aug. 7, President Donald Trump rejected the premise that his rhetoric has divided the country, as his critics have claimed. He said “my rhetoric … brings people together.” But that is not how he is perceived by most Americans."
https://www.factcheck.org/2019/08/politics-of-gun-violence/,2019-08-06,factcheckorg,Politics of Gun Violence,"In the aftermath of two deadly mass shootings in Texas and Ohio, U.S. political leaders made a series of statements on gun violence that were unsubstantiated, lacked context or were seemingly contradictory. Here we look at some of those statements and present the facts."
https://www.factcheck.org/2019/08/mass-killings-across-america/,2019-08-06,factcheckorg,Mass Killings Across America,"At least 144 people have died in 31 mass killings in the United States since the beginning of the year. Most of them, 141, died of gunshot wounds. The ages of victims ranged from 1 to 83. We mapped the 31 incidents across the U.S."
https://www.factcheck.org/2019/08/video-factchecking-round-two-of-july-debate/,2019-08-01,factcheckorg,Video: FactChecking Round Two of July Debate,This video covers some of the claims the candidates made on July 31 during round two of the second Democratic debate in Detroit.
https://www.factcheck.org/2019/07/video-factchecking-the-democratic-debate/,2019-07-31,factcheckorg,Video: FactChecking the Democratic Debate,"In this video, we examine some of the false and misleading claims from the July 30 Democratic debate."
https://www.factcheck.org/2019/07/pinning-down-prescription-drug-prices/,2019-07-30,factcheckorg,Pinning Down Prescription Drug Prices,"One aim the president and Democratic 2020 challengers share is the desire to bring down the price of prescription drugs. But is that already happening, or are prices still climbing? The two parties disagree, and it depends on how they’re measuring drug prices."
https://www.factcheck.org/2019/07/nadler-misrepresents-mueller-testimony/,2019-07-26,factcheckorg,Nadler Misrepresents Mueller Testimony,Democratic Rep. Jerrold Nadler selectively cited former special counsel Robert S. Mueller’s testimony to misleadingly claim that Mueller said he didn’t indict President Donald Trump only because he couldn’t indict a sitting president. Mueller clarified in his July 24 testimony that “we did not make any determination with regard to culpability.”
https://www.factcheck.org/2019/07/factchecking-the-mueller-hearings/,2019-07-24,factcheckorg,FactChecking the Mueller Hearings,"While former special counsel Robert S. Mueller reiterated in congressional testimony what he said in his voluminous report on the investigation into Russian interference in the 2016 presidential campaign, politicians reiterated some claims about the inquiry and its findings."
https://www.factcheck.org/2019/07/trumps-and-millers-attacks-on-the-squad/,2019-07-23,factcheckorg,Trump’s and Miller’s Attacks on ‘The Squad’,"President Donald Trump and his top immigration adviser continue to criticize four progressive Democratic congresswomen known as “the squad,” but some of their claims twist the women’s words."
https://www.factcheck.org/2019/07/trumps-false-claims-about-rep-ilhan-omar/,2019-07-16,factcheckorg,Trump’s False Claims About Rep. Ilhan Omar,President Donald Trump accused Rep. Ilhan Omar of professing a “love” for al Qaeda and talking about “how great” and “how wonderful” al Qaeda is. That is false.
https://www.factcheck.org/2019/07/biden-on-the-1994-crime-bill/,2019-07-12,factcheckorg,Biden on the 1994 Crime Bill,"Former Vice President Joe Biden defended his support decades ago for a controversial crime bill, saying, “There’s another part of my long record that’s being grossly misrepresented: the 1994 crime bill.” We’ll go through Biden’s points about what was in the bill and what he supported or opposed."
https://www.factcheck.org/2019/07/gillibrand-attacks-trump-on-manufacturing-jobs/,2019-07-12,factcheckorg,Gillibrand Attacks Trump on Manufacturing Jobs,"A TV ad from Democratic presidential candidate Kirsten Gillibrand accuses President Donald Trump of breaking his promise to protect and create manufacturing jobs. Despite some plant closures, there has been a net increase of nearly 500,000 manufacturing jobs on Trump’s watch."
https://www.factcheck.org/2019/07/bidens-stretch-on-intellectual-property-theft/,2019-07-10,factcheckorg,Biden’s Stretch on Intellectual Property Theft,"Democratic presidential candidate Joe Biden says the Trump administration has not been fighting China on “stealing intellectual secrets,” claiming that instead it has been “fighting in trade.” But intellectual property issues have been part of ongoing trade negotiations with China."
https://www.factcheck.org/2019/07/confusion-at-the-border/,2019-07-03,factcheckorg,Confusion at the Border,"In recent days, contradictory claims have been made about border issues, including the living conditions for migrants being housed at U.S. Customs and Border Protection detention facilities."
https://www.factcheck.org/2019/07/trump-on-unfair-u-s-japan-security-treaty/,2019-07-02,factcheckorg,Trump on ‘Unfair’ U.S.-Japan Security Treaty,President Donald Trump described a security treaty with Japan as an “unfair agreement” negotiated by “stupid” American officials in which “Japan doesn’t have to help us at all” if the U.S. is attacked. But that ignores the benefits in the treaty for the U.S.
https://www.factcheck.org/2019/07/no-evidence-kim-jong-un-rebuffed-obamas-begging/,2019-07-02,factcheckorg,No Evidence Kim Jong Un Rebuffed Obama’s ‘Begging’,"Prior to his historic meeting with Kim Jong Un in North Korea, President Donald Trump made the unfounded claim that Barack Obama tried many times to meet with Kim, but was rebuffed. Obama administration officials and experts on U.S.-North Korea relations say that’s not true, and Trump offered no evidence to back up his claim."
https://www.factcheck.org/2019/06/are-wages-rising-or-flat/,2019-06-28,factcheckorg,Are Wages Rising or Flat?,"Parsing the political claims on wages is an exercise in fun with statistics. There are several different ways to measure what’s happened to workers’ paychecks, leading to disparate and conflicting claims, and confusing messages to voters."
https://www.factcheck.org/2019/06/video-factchecking-the-second-debate/,2019-06-28,factcheckorg,Video: FactChecking the Second Debate,"In this video, we review some of claims made on June 27 during round two of the first Democratic debate."
https://www.factcheck.org/2019/06/video-jake-tapper-breaks-down-debate-claims/,2019-06-28,factcheckorg,Video: Jake Tapper Breaks Down Debate Claims,"In this week’s video, CNN’s Jake Tapper breaks down three false claims in the first of two Democratic debates on June 26."
https://www.factcheck.org/2019/06/trumps-baseless-accusation-of-mueller-crime/,2019-06-27,factcheckorg,Trump’s Baseless Accusation of Mueller ‘Crime’,President Donald Trump — without evidence — accused special counsel Robert Mueller of illegally deleting the text messages of two people who had been assigned to the Russia investigation.
https://www.factcheck.org/2019/06/video-factchecking-the-first-debate-2/,2019-06-27,factcheckorg,Video: FactChecking the First Debate,"In this video, we review claims made during the first Democratic debate by Sen. Cory Booker of New Jersey, former Rep. Beto O’Rourke of Texas and Rep. Tim Ryan of Ohio."
https://www.factcheck.org/2019/06/facts-on-warrens-wealth-tax-plan/,2019-06-25,factcheckorg,Facts on Warren’s Wealth Tax Plan,"Sen. Elizabeth Warren likes to say, “I’ve got a plan for that.” She has lots of plans, but there is one on which many of the others hinge: her plan for an “Ultra-Millionaire Tax,” an annual wealth tax on all assets over $50 million. We’ll answer several questions about how it would work and what it might raise."
https://www.factcheck.org/2019/06/trumps-new-twist-on-false-voter-fraud-claim/,2019-06-25,factcheckorg,Trump’s New Twist on False Voter Fraud Claim,President Donald Trump falsely suggested that California admitted that “a million votes” were cast as part of “much illegal voting” in that state during the 2016 presidential election.
https://www.factcheck.org/2019/06/trumps-repeated-falsehood-on-auto-plants/,2019-06-21,factcheckorg,Trump’s Repeated Falsehood on Auto Plants,"In launching his reelection campaign, President Donald Trump repeated a claim about new auto plants that he made a year-and-a-half ago. It’s still not true, and it fits a pattern of Trump falsely boasting of unexpected or unusual gains in the auto industry."
https://www.factcheck.org/2019/06/trumps-campaign-kickoff-claims/,2019-06-19,factcheckorg,Trump’s Campaign Kickoff Claims,"In launching his reelection campaign, President Donald Trump said, “Nobody’s done what we have done in two and a half years.” However, we found his speech was filled with familiar false, misleading and exaggerated statements about his record on jobs, military spending, veterans, energy and more."
https://www.factcheck.org/2019/06/factchecking-trumps-pitch-to-farmers/,2019-06-13,factcheckorg,FactChecking Trump’s Pitch to Farmers,"In his much publicized visit to Iowa, President Donald Trump made a few false and misleading statements about agricultural exports."
https://www.factcheck.org/2019/06/trumps-dubious-claims-about-china/,2019-06-12,factcheckorg,Trump’s Dubious Claims About China,"In remarks to the press in Iowa and before departing for Iowa, President Donald Trump talked about ongoing trade negotiations with China, and the possibility of enacting further tariffs. But Trump distorted the facts on several points."
https://www.factcheck.org/2019/06/video-democrat-claims-about-guns/,2019-06-06,factcheckorg,Video: Democrat Claims About Guns,Remarks made by a former president and two 2020 Democratic presidential candidates about gun regulations are the focus of this week’s fact-checking video by CNN’s Jake Tapper.
https://www.factcheck.org/2019/06/obama-misrepresents-u-s-gun-laws/,2019-06-05,factcheckorg,Obama Misrepresents U.S. Gun Laws,"In remarks at a technology conference in Brazil, former President Barack Obama misrepresented U.S. gun laws, claiming that “anybody can buy any weapon … without much, if any, regulation,” including “machine guns.”"
https://www.factcheck.org/2019/06/anti-trump-protests-in-london-not-fake-news/,2019-06-05,factcheckorg,Anti-Trump Protests in London Not ‘Fake News’,"President Donald Trump claimed not to have seen the large groups of anti-Trump protesters during his trip to the United Kingdom this week, and then falsely labeled media reports of those protests “fake news.”"
https://www.factcheck.org/2019/06/gillibrand-misleads-on-trumps-bump-stock-ban/,2019-06-05,factcheckorg,Gillibrand Misleads on Trump’s Bump Stock Ban,"Sen. Kirsten Gillibrand claimed President Donald Trump failed to keep his promise after a mass shooting in Las Vegas to ban bump stocks. In fact, Trump has enacted a bump stock ban, which went into effect in March."
https://www.factcheck.org/2019/05/video-comparing-barr-mueller-remarks/,2019-05-31,factcheckorg,"Video: Comparing Barr, Mueller Remarks",This fact-checking video by CNN’s Jake Tapper compares what special counsel Robert Mueller and Attorney General William Barr have said about Mueller’s decision not to make a determination on whether President Donald Trump committed obstruction of justice.
https://www.factcheck.org/2019/05/factchecking-trumps-response-to-mueller/,2019-05-30,factcheckorg,FactChecking Trump’s Response to Mueller,"In an impromptu press conference and on Twitter, President Donald Trump responded to special counsel Robert Mueller’s remarks about the Russia investigation with several false and questionable claims."
https://www.factcheck.org/2019/05/what-mueller-barr-say-about-obstruction-of-justice/,2019-05-29,factcheckorg,"What Mueller, Barr Say About Obstruction of Justice",Special counsel Robert Mueller devoted much of his 10-minute remarks on May 29 to explaining why the special counsel’s office did not reach a determination about whether President Donald Trump committed obstruction of justice. Democrats have criticized Attorney General William P. Barr for mischaracterizing the findings on that point in Mueller’s report.
https://www.factcheck.org/2019/05/biden-stretches-industry-support-for-fuel-standards/,2019-05-24,factcheckorg,Biden Stretches Industry Support for Fuel Standards,Joe Biden distorted the facts when he asserted that the auto industry thought the Obama administration’s fuel standards were “a good idea” and that automakers “didn’t even agree” with President Donald Trump’s proposal to roll them back.
https://www.factcheck.org/2019/05/video-trumps-rose-garden-speech/,2019-05-24,factcheckorg,Video: Trump’s Rose Garden Speech,"In this week’s fact-checking video, CNN’s Jake Tapper details several claims President Donald Trump made in a White House Rose Garden speech. The president made misleading and false claims about the special counsel investigation and a House special election."
https://www.factcheck.org/2019/05/orourke-twists-facts-at-town-hall/,2019-05-23,factcheckorg,O’Rourke Twists Facts at Town Hall,"Democratic presidential candidate Beto O’Rourke twisted the facts on several topics, including immigration and gun control, during a CNN town hall."
https://www.factcheck.org/2019/05/factchecking-trumps-fox-news-interview/,2019-05-22,factcheckorg,FactChecking Trump’s Fox News Interview,"President Donald Trump, in a lengthy interview on Fox News, made several statements that were false, misleading or not supported by the evidence."
https://www.factcheck.org/2019/05/the-trumps-vs-de-blasio-on-nyc-crime/,2019-05-17,factcheckorg,The Trumps vs. de Blasio on NYC Crime,"President Donald Trump and his son Eric both took shots this week at New York City Mayor Bill de Blasio, saying crime has risen in the city under his leadership. That’s wrong, according to crime data kept by the New York Police Department."
https://www.factcheck.org/2019/05/trumps-energy-errors/,2019-05-17,factcheckorg,Trump’s Energy Errors,"President Donald Trump clearly supports the oil and gas industry, but he made several false and misleading boasts about his impact on the energy sector."
https://www.factcheck.org/2019/05/economists-tariffs-not-boosting-gdp/,2019-05-14,factcheckorg,Economists: Tariffs Not Boosting GDP,"Tariffs imposed by the Trump administration have a small, negative impact on gross domestic product growth, according to economists, the Congressional Budget Office, the International Monetary Fund and the top White House economic adviser. That contradicts President Donald Trump’s repeated claim that the tariffs have boosted the GDP."
https://www.factcheck.org/2019/05/kamala-harris-spins-facts-on-truancy-law/,2019-05-14,factcheckorg,Kamala Harris Spins Facts on Truancy Law,Sen. Kamala Harris acknowledges that a 2010 state truancy law she sponsored resulted in some parents being jailed. But she misleadingly claims that jailing parents was an “unintended consequence” of the law.
https://www.factcheck.org/2019/05/orourke-wrong-on-gun-control-stat/,2019-05-10,factcheckorg,O’Rourke Wrong on Gun Control Stat,"Democratic presidential candidate Beto O’Rourke advocated universal background checks for gun purchases, claiming that state laws mandating universal checks “have been shown to reduce gun violence by 50 percent.” But academic research doesn’t support that."
https://www.factcheck.org/2019/05/trump-distorts-the-facts-on-disaster-relief/,2019-05-10,factcheckorg,Trump Distorts the Facts on Disaster Relief,"President Donald Trump falsely claimed that Democrats “are trying to stop” disaster relief aid from going to several states. This is an old political trick of claiming the other party doesn’t support something, when both parties support it but have pushed different versions of the legislation."
https://www.factcheck.org/2019/05/trump-17-repeats-in-17-hours/,2019-05-09,factcheckorg,Trump: 17 Repeats in 17 Hours,"Over the course of 17 hours, President Donald Trump repeated 17 false and misleading claims that we have written about since he became president."
https://www.factcheck.org/2019/05/trump-exaggerates-tariff-revenue/,2019-05-08,factcheckorg,Trump on Tariff Revenue,"On the eve of the latest round of U.S.-China trade talks, President Donald Trump falsely claimed that the U.S. collects “over $100 Billion a year in Tariffs.” The U.S. collected $41 billion in fiscal year 2018, and has collected $34.7 billion through the first six months of this fiscal year."
https://www.factcheck.org/2019/05/trump-wrong-on-china-trade-again/,2019-05-07,factcheckorg,"Trump Wrong on China Trade, Again","President Trump falsely claimed that the U.S. has “never taken in 10 cents from China” in tariffs, but “now we’re taking in billions and billions of dollars.” The U.S. has collected billions in customs duties on Chinese imports for years, although the amount has increased since the trade war with China began."
https://www.factcheck.org/2019/05/video-bidens-false-claim-on-tax-cuts/,2019-05-03,factcheckorg,Video: Biden’s False Claim on Tax Cuts,"In this week’s fact-checking video, CNN’s Jake Tapper examines a false claim by former Vice President Joe Biden that “all of” the tax cuts signed into law by President Donald Trump “went to folks at the top and corporations that pay no taxes.”"
https://www.factcheck.org/2019/05/barrs-testimony-in-context/,2019-05-02,factcheckorg,"Barr’s Testimony, In Context","In testifying about the special counsel’s report on the investigation into Russian interference in the 2016 presidential campaign, Attorney General William Barr made statements that lacked context or didn’t tell the whole story."
https://www.factcheck.org/2019/05/did-barr-mislead-congress/,2019-05-01,factcheckorg,Did Barr Mislead Congress?,Democrats claim Attorney General William Barr misled Congress last month when asked if he was aware of concerns that special counsel Robert S. Mueller’s team may have had with his March 24 memo summarizing the Mueller report. We’ll lay out the facts on the matter.
https://www.factcheck.org/2019/05/trumps-deceptive-arms-trade-treaty-argument/,2019-05-01,factcheckorg,Trump’s Deceptive Arms Trade Treaty Argument,"In announcing that he will withdraw the U.S. from the United Nations Arms Trade Treaty, President Donald Trump falsely claimed that under the international agreement, the U.S. would allow “foreign bureaucrats to trample on your Second Amendment freedom.”"
https://www.factcheck.org/2019/04/bidens-campaign-kickoff-claims/,2019-04-30,factcheckorg,Biden’s Campaign Kickoff Claims,Former Vice President Joe Biden kicked off his third campaign for president with a speech in Pittsburgh that contained a few false and misleading statements.
https://www.factcheck.org/2019/04/video-kushner-downplays-russias-2016-actions/,2019-04-26,factcheckorg,Video: Kushner Downplays Russia’s 2016 Actions,"In this week’s fact-checking video, CNN’s Jake Tapper examines Jared Kushner’s claim that Russia’s 2016 election interference amounted to little more than “a couple Facebook ads.”"
https://www.factcheck.org/2019/04/devos-didnt-try-to-defund-special-education/,2019-04-25,factcheckorg,DeVos Didn’t Try to ‘Defund’ Special Education,"In a CNN town hall, Sen. Amy Klobuchar, a Democratic candidate for president, went too far when she said Education Secretary Betsy DeVos “not only has tried to defund special education, but she also has tried to get rid of the Special Olympics funding.”"
https://www.factcheck.org/2019/04/kushner-distorts-scope-of-russia-interference/,2019-04-24,factcheckorg,Kushner Distorts Scope of Russia Interference,Special counsel Robert Mueller’s report concluded that “[t]he Russian government interfered in the 2016 presidential election in sweeping and systematic fashion” — contrary to Jared Kushner’s claim that Russia’s effort amounted to little more than “a couple Facebook ads.”
https://www.factcheck.org/2019/04/the-facts-on-medicare-for-all/,2019-04-24,factcheckorg,The Facts on Medicare for All,"Sen. Bernie Sanders says his Medicare for All plan “would provide comprehensive and cost-effective health care for everyone,” while the White House has said it would “mandate a decrease or elimination of choice and competition.” Let’s look at the details of this proposal."
https://www.factcheck.org/2019/04/our-sixth-straight-webby-award/,2019-04-23,factcheckorg,Our Sixth Straight Webby Award,The 2019 Webby Award for News & Politics website goes to … FactCheck.org. This is the sixth consecutive year — and 10th overall — that we have won the award voted on by the International Academy of Digital Arts and Sciences.
https://www.factcheck.org/2019/04/giulianis-obstruction-distortions/,2019-04-22,factcheckorg,Giuliani’s Obstruction Distortions,"In an interview about the Mueller report, Rudy Giuliani, President Donald Trump’s personal attorney, distorted the facts in repeatedly making the case that there was “no obstruction” by Trump."
https://www.factcheck.org/2019/04/debunking-muellers-conflicts/,2019-04-19,factcheckorg,Debunking Mueller’s ‘Conflicts’,The Russia report released April 18 contradicts President Donald Trump’s claims that special counsel Robert Mueller had two conflicts of interest that prevented him from conducting an impartial investigation.
https://www.factcheck.org/2019/04/what-the-mueller-report-says-about-obstruction/,2019-04-18,factcheckorg,What the Mueller Report Says About Obstruction,"In the hours after the public release of the redacted report from special counsel Robert S. Mueller, President Donald Trump took to Twitter with a message that reads, in part, “NO OBSTRUCTION!” That’s not at all what the Mueller report says, though."
https://www.factcheck.org/2019/04/what-the-mueller-report-says-about-russian-contacts/,2019-04-18,factcheckorg,What the Mueller Report Says About Russian Contacts,The special counsel investigation “established multiple links between Trump Campaign officials and individuals tied to the Russian government.” But it “did not establish that the Campaign coordinated or conspired with the Russian government in its election-interference activities.”
https://www.factcheck.org/2019/04/jay-inslees-green-jobs-claim/,2019-04-16,factcheckorg,Jay Inslee’s Green Jobs Claim,"In an op-ed and at a town hall, Washington Gov. Jay Inslee has claimed that the top two fastest-growing jobs in the United States are in clean energy: solar photovoltaic installers and wind turbine technicians. That’s not the case — at least not yet."
https://www.factcheck.org/2019/04/rep-ilhan-omars-9-11-comments-in-context/,2019-04-16,factcheckorg,Rep. Ilhan Omar’s 9/11 Comments in Context,The controversy over Rep. Ilhan Omar’s reference to the 9/11 terrorist attacks continued to boil on the political talk shows on Sunday.
https://www.factcheck.org/2019/04/video-false-illegal-immigration-claims/,2019-04-12,factcheckorg,Video: False Illegal Immigration Claims,This fact-checking video by CNN’s Jake Tapper explains two false claims President Donald Trump made about illegal immigration.
https://www.factcheck.org/2019/04/trump-wrong-about-tax-law/,2019-04-11,factcheckorg,Trump Wrong About Tax Law,"Asked whether he believes federal law requires him to give Congress his tax returns, President Donald Trump responded, “There’s no law whatsoever.” He’s wrong about that."
https://www.factcheck.org/2019/04/conway-overstates-economic-growth/,2019-04-11,factcheckorg,Conway Overstates Economic Growth,"The U.S. does not currently have economic “growth over 4 percent,” as White House counselor Kellyanne Conway claimed recently."
https://www.factcheck.org/2019/04/more-family-separation-spin/,2019-04-10,factcheckorg,More Family Separation Spin,"Last year, the Trump administration announced a “zero tolerance” border policy that resulted in children being separated from their parents who were detained for entering the U.S. illegally. Yet President Donald Trump recently claimed that “President Obama separated the children. …  I’m the one that stopped it.”"
https://www.factcheck.org/2019/04/pompeo-wrong-on-assad-control-in-syria/,2019-04-10,factcheckorg,Pompeo Wrong on Assad Control in Syria,Secretary of State Mike Pompeo wrongly stated that Syrian President “Bashar al-Assad controls a small fraction of Syria.” Middle East experts tell us that Assad controls a majority of Syria’s land and population.
https://www.factcheck.org/2019/04/vote-for-us-4/,2019-04-09,factcheckorg,Vote for Us,"Voting for the 23rd annual Webby Awards is already underway, and we need your help to win another trophy."
https://www.factcheck.org/2019/04/gillibrands-inaccurate-equal-pay-claim/,2019-04-05,factcheckorg,Gillibrand’s Inaccurate Equal Pay Claim,Sen. Kirsten Gillibrand was wrong when she said it took until April 2 of this year for a female worker to “earn the same as a white man doing the same job” did in 2018.
https://www.factcheck.org/2019/04/video-trump-tramples-facts-at-nrcc-event/,2019-04-05,factcheckorg,Video: Trump Tramples Facts at NRCC Event,"This week’s fact-checking video by CNN’s Jake Tapper tackles a few of the many falsehoods that President Donald Trump made at the annual National Republican Congressional Committee spring dinner in Washington, D.C."
https://www.factcheck.org/2019/04/trump-wrong-on-mexicos-migrant-apprehensions/,2019-04-04,factcheckorg,Trump Wrong on Mexico’s Migrant Apprehensions,"In fiscal year 2018, Mexico apprehended 110,000 migrants from Honduras, Guatemala and El Salvador, and over the previous four fiscal years the total was more than 500,000. Yet, President Donald Trump said that for the “first time” in “decades” Mexico “has been starting to apprehend a lot of people at their southern border coming in” from those countries."
https://www.factcheck.org/2019/04/trumps-faulty-wind-power-claims/,2019-04-04,factcheckorg,Trump’s Faulty Wind Power Claims,"During an April 2 speech to the National Republican Congressional Committee, President Donald Trump once again attacked wind power, falsely claiming that noise from turbines causes cancer and that turbines sink property values by 75 percent. Both claims are unsubstantiated."
https://www.factcheck.org/2019/04/trump-misstates-nadlers-position-on-starr-report/,2019-04-03,factcheckorg,Trump Misstates Nadler’s Position on Starr Report,President Donald Trump got his facts wrong when he said Rep. Jerrold Nadler “thought the concept of giving the Starr report” about President Bill Clinton “was absolutely something you could never do” in 1998.
https://www.factcheck.org/2019/04/trump-misleads-on-aid-to-puerto-rico/,2019-04-02,factcheckorg,Trump Misleads on Aid to Puerto Rico,President Donald Trump claims that “Puerto Rico got 91 Billion Dollars for the hurricane” and that it received “more money than has ever been gotten for a hurricane before.” Neither of those statements is true.
https://www.factcheck.org/2019/04/the-preexisting-conditions-debate-isnt-over/,2019-04-02,factcheckorg,The Preexisting Conditions Debate Isn’t Over,"Acting White House Chief of Staff Mick Mulvaney said that all of the congressional Republican health care plans had “covered preexisting conditions,” adding that “the debate about preexisting conditions is over.” But the protections in the 2017 plans were not as comprehensive as those in the ACA."
https://www.factcheck.org/2019/04/ocasio-cortez-gets-fdr-history-lesson-wrong/,2019-04-02,factcheckorg,Ocasio-Cortez Gets FDR History Lesson Wrong,"At a town hall meeting on the Green New Deal, Rep. Alexandria Ocasio-Cortez got her history wrong when she was asked what lessons she learned from President Franklin D. Roosevelt’s New Deal."
https://www.factcheck.org/2019/03/trumps-great-lakes-whoppers/,2019-03-29,factcheckorg,Trump’s Great Lakes Whoppers,"Falsely declaring that he has “always” been a supporter of the Great Lakes, President Donald Trump announced that he would fully fund the Great Lakes Restoration Initiative with $300 million, telling a Michigan crowd he would finally get done something they “have been trying to get for over 30 years.”"
https://www.factcheck.org/2019/03/trumps-russia-investigation-repeats/,2019-03-28,factcheckorg,Trump’s Russia Investigation Repeats,"In his first extended interview since the completion of the special counsel probe, President Donald Trump repeated several false and misleading claims regarding the investigation into Russian interference in the 2016 election."
https://www.factcheck.org/2019/03/dossier-not-what-started-all-of-this/,2019-03-27,factcheckorg,Dossier Not What ‘Started All of This’,"In an interview about the special counsel’s report, Rep. John Ratcliffe said that what “started all of this” was “a fake, phony dossier.” But a House Republican intelligence committee memo said it was information about a Trump campaign foreign policy adviser that sparked the FBI’s counterintelligence investigation."
https://www.factcheck.org/2019/03/conways-spin-on-trumps-obstructive-conduct/,2019-03-26,factcheckorg,Conway’s Spin on Trump’s ‘Obstructive Conduct’,White House counselor Kellyanne Conway falsely claimed that special counsel Robert Mueller’s report concluded that President Donald Trump engaged in “no — quote — ‘obstructive conduct'” during the Russia investigation. Mueller’s report said it “does not exonerate” Trump of obstruction of justice.
https://www.factcheck.org/2019/03/nadler-gets-the-facts-wrong-on-russia-probe/,2019-03-25,factcheckorg,Nadler Gets the Facts Wrong on Russia Probe,"Rep. Jerry Nadler, chairman of the House Judiciary Committee, misrepresented the facts regarding two key moments in the special counsel’s investigation of President Donald Trump and his campaign."
https://www.factcheck.org/2019/03/democratic-medicare-spin/,2019-03-22,factcheckorg,Democratic Medicare Spin,"Democratic lawmakers claim the president’s proposed 2020 budget would “ransack” or “slash” Medicare and Medicaid, likening it to an “assault on Medicare” and “the health care of seniors and families across America.” Experts agree the proposed cuts to Medicaid are significant, but many of the Medicare proposals echo those of Barack Obama and wouldn’t directly affect beneficiaries."
https://www.factcheck.org/2019/03/trump-touts-questionable-survey-results/,2019-03-20,factcheckorg,Trump Touts Questionable Survey Results,"A national survey promoted by President Donald Trump may not show that “50% of Americans AGREE that Robert Mueller’s investigation is a Witch Hunt,” as he tweeted. Some experts say the survey question is flawed."
https://www.factcheck.org/2019/03/the-facts-on-white-nationalism/,2019-03-20,factcheckorg,The Facts on White Nationalism,"In the wake of the attack on two New Zealand mosques, President Donald Trump said he did not see white nationalism as a rising threat, but rather “a small group of people that have very, very serious problems.” Experts, however, say several indicators suggest white nationalism is on the rise."
